menu_id,restaurant_id,item_name,price,veg
24380,1219,Manchurian,135,No
24381,1220,Chicken Biryani,357,Yes
24382,1220,Chocolate Shake,240,Yes
24383,1220,Gulab Jamun,271,Yes
24384,1220,Gujarati Thali,184,No
24385,1220,Paneer Tikka,338,No
24386,1220,Paneer Butter Masala,131,Yes
24387,1220,Butter Naan,165,No
24388,1220,Veg Pizza,295,No
24389,1220,Manchurian,266,No
24390,1220,Pav Bhaji,328,No
24391,1220,Jeera Rice,369,Yes
24392,1220,Fries,96,No
24393,1220,Vada Pav,210,No
24394,1220,Veg Biryani,271,Yes
24395,1220,Rasgulla,283,No
24396,1220,Masala Dosa,304,No
24397,1220,Hakka Noodles,166,No
24398,1220,Burger,260,No
24399,1220,Dal Tadka,143,Yes
24400,1220,Cold Coffee,307,No
24401,1221,Pav Bhaji,186,Yes
24402,1221,Butter Naan,314,No
24403,1221,Gulab Jamun,308,Yes
24404,1221,Kadhi Khichdi,218,No
24405,1221,Fries,384,No
24406,1221,Chicken Biryani,287,Yes
24407,1221,Paneer Butter Masala,359,No
24408,1221,Veg Pizza,219,No
24409,1221,Masala Dosa,155,No
24410,1221,Gujarati Thali,246,No
24411,1221,Burger,234,No
24412,1221,Paneer Tikka,117,No
24413,1221,Hakka Noodles,230,No
24414,1221,Veg Biryani,260,No
24415,1221,Jeera Rice,95,No
24416,1221,Cold Coffee,161,No
24417,1221,Vada Pav,335,No
24418,1221,Idli Sambar,155,Yes
24419,1221,Rasgulla,339,Yes
24420,1221,Chocolate Shake,215,Yes
24421,1222,Chocolate Shake,121,No
24422,1222,Veg Pizza,345,Yes
24423,1222,Paneer Tikka,211,No
24424,1222,Fries,254,No
24425,1222,Burger,223,No
24426,1222,Kadhi Khichdi,395,Yes
24427,1222,Rasgulla,332,Yes
24428,1222,Chicken Biryani,300,Yes
24429,1222,Paneer Butter Masala,390,Yes
24430,1222,Gujarati Thali,197,No
24431,1222,Jeera Rice,240,No
24432,1222,Idli Sambar,369,Yes
24433,1222,Veg Biryani,255,Yes
24434,1222,Masala Dosa,103,No
24435,1222,Dal Tadka,208,Yes
24436,1222,Manchurian,263,No
24437,1222,Cold Coffee,139,Yes
24438,1222,Butter Naan,219,No
24439,1222,Gulab Jamun,323,Yes
24440,1222,Hakka Noodles,386,No
24441,1223,Butter Naan,327,Yes
24442,1223,Cold Coffee,90,Yes
24443,1223,Masala Dosa,147,No
24444,1223,Jeera Rice,368,Yes
24445,1223,Kadhi Khichdi,280,No
24446,1223,Veg Biryani,374,Yes
24447,1223,Pav Bhaji,360,No
24448,1223,Burger,240,No
24449,1223,Rasgulla,183,Yes
24450,1223,Veg Pizza,199,Yes
24451,1223,Dal Tadka,226,No
24452,1223,Paneer Butter Masala,178,Yes
24453,1223,Fries,146,No
24454,1223,Paneer Tikka,318,No
24455,1223,Chicken Biryani,100,No
24456,1223,Vada Pav,361,No
24457,1223,Idli Sambar,377,No
24458,1223,Manchurian,129,Yes
24459,1223,Gulab Jamun,358,No
24460,1223,Gujarati Thali,249,Yes
24461,1224,Fries,373,No
24462,1224,Gulab Jamun,224,Yes
24463,1224,Paneer Tikka,206,Yes
24464,1224,Chocolate Shake,90,Yes
24465,1224,Hakka Noodles,99,No
24466,1224,Kadhi Khichdi,335,Yes
24467,1224,Idli Sambar,382,Yes
24468,1224,Rasgulla,273,No
24469,1224,Dal Tadka,263,No
24470,1224,Burger,328,No
24471,1224,Paneer Butter Masala,371,Yes
24472,1224,Cold Coffee,163,Yes
24473,1224,Chicken Biryani,127,Yes
24474,1224,Gujarati Thali,172,No
24475,1224,Butter Naan,374,No
24476,1224,Veg Pizza,119,Yes
24477,1224,Jeera Rice,206,Yes
24478,1224,Manchurian,103,Yes
24479,1224,Veg Biryani,316,Yes
24480,1224,Pav Bhaji,282,No
24481,1225,Chocolate Shake,157,No
24482,1225,Chicken Biryani,127,No
24483,1225,Kadhi Khichdi,331,No
24484,1225,Jeera Rice,276,Yes
24485,1225,Idli Sambar,97,Yes
24486,1225,Masala Dosa,241,No
24487,1225,Veg Pizza,191,Yes
24488,1225,Vada Pav,249,Yes
24489,1225,Veg Biryani,143,No
24490,1225,Manchurian,118,Yes
24491,1225,Gulab Jamun,224,Yes
24492,1225,Pav Bhaji,379,No
24493,1225,Cold Coffee,296,Yes
24494,1225,Dal Tadka,106,No
24495,1225,Gujarati Thali,172,No
24496,1225,Fries,360,No
24497,1225,Burger,322,Yes
24498,1225,Hakka Noodles,85,No
24499,1225,Butter Naan,140,Yes
24500,1225,Paneer Butter Masala,269,No
24501,1226,Jeera Rice,371,No
24502,1226,Rasgulla,386,Yes
24503,1226,Dal Tadka,276,No
24504,1226,Veg Biryani,346,Yes
24505,1226,Masala Dosa,253,Yes
24506,1226,Kadhi Khichdi,139,Yes
24507,1226,Chicken Biryani,300,Yes
24508,1226,Pav Bhaji,134,Yes
24509,1226,Gulab Jamun,293,Yes
24510,1226,Fries,310,Yes
24511,1226,Paneer Butter Masala,192,Yes
24512,1226,Idli Sambar,185,No
24513,1226,Manchurian,347,Yes
24514,1226,Hakka Noodles,211,Yes
24515,1226,Gujarati Thali,132,No
24516,1226,Vada Pav,233,Yes
24517,1226,Paneer Tikka,299,Yes
24518,1226,Cold Coffee,326,No
24519,1226,Chocolate Shake,232,Yes
24520,1226,Burger,233,Yes
24521,1227,Veg Biryani,91,Yes
24522,1227,Kadhi Khichdi,227,No
24523,1227,Pav Bhaji,154,Yes
24524,1227,Idli Sambar,277,No
24525,1227,Gujarati Thali,94,No
24526,1227,Chicken Biryani,396,Yes
24527,1227,Butter Naan,100,No
24528,1227,Vada Pav,118,Yes
24529,1227,Fries,180,No
24530,1227,Hakka Noodles,345,Yes
24531,1227,Burger,386,Yes
24532,1227,Jeera Rice,342,No
24533,1227,Paneer Butter Masala,297,No
24534,1227,Paneer Tikka,377,Yes
24535,1227,Rasgulla,200,Yes
24536,1227,Manchurian,325,Yes
24537,1227,Dal Tadka,91,Yes
24538,1227,Chocolate Shake,343,Yes
24539,1227,Gulab Jamun,369,Yes
24540,1227,Veg Pizza,184,Yes
24541,1228,Veg Pizza,166,Yes
24542,1228,Idli Sambar,91,Yes
24543,1228,Pav Bhaji,177,No
24544,1228,Chicken Biryani,178,Yes
24545,1228,Veg Biryani,308,Yes
24546,1228,Kadhi Khichdi,268,Yes
24547,1228,Vada Pav,372,Yes
24548,1228,Manchurian,366,No
24549,1228,Burger,101,No
24550,1228,Dal Tadka,343,Yes
24551,1228,Cold Coffee,367,Yes
24552,1228,Jeera Rice,125,No
24553,1228,Gulab Jamun,396,No
24554,1228,Chocolate Shake,400,Yes
24555,1228,Fries,311,No
24556,1228,Paneer Butter Masala,100,No
24557,1228,Paneer Tikka,353,Yes
24558,1228,Rasgulla,190,No
24559,1228,Masala Dosa,220,No
24560,1228,Butter Naan,151,Yes
24561,1229,Gulab Jamun,191,No
24562,1229,Manchurian,367,Yes
24563,1229,Butter Naan,385,Yes
24564,1229,Chocolate Shake,275,Yes
24565,1229,Vada Pav,362,Yes
24566,1229,Paneer Tikka,268,No
24567,1229,Gujarati Thali,356,Yes
24568,1229,Burger,329,Yes
24569,1229,Pav Bhaji,161,No
24570,1229,Masala Dosa,249,Yes
24571,1229,Jeera Rice,140,Yes
24572,1229,Veg Pizza,117,No
24573,1229,Dal Tadka,317,Yes
24574,1229,Fries,248,No
24575,1229,Rasgulla,177,No
24576,1229,Paneer Butter Masala,170,Yes
24577,1229,Cold Coffee,307,No
24578,1229,Kadhi Khichdi,379,No
24579,1229,Hakka Noodles,211,No
24580,1229,Chicken Biryani,162,Yes
24581,1230,Gujarati Thali,80,No
24582,1230,Fries,175,Yes
24583,1230,Paneer Tikka,136,No
24584,1230,Vada Pav,339,Yes
24585,1230,Idli Sambar,324,No
24586,1230,Burger,301,Yes
24587,1230,Hakka Noodles,94,Yes
24588,1230,Chicken Biryani,129,No
24589,1230,Butter Naan,273,No
24590,1230,Dal Tadka,189,Yes
24591,1230,Veg Pizza,190,Yes
24592,1230,Masala Dosa,236,Yes
24593,1230,Cold Coffee,290,Yes
24594,1230,Pav Bhaji,256,Yes
24595,1230,Rasgulla,368,No
24596,1230,Manchurian,286,Yes
24597,1230,Kadhi Khichdi,124,No
24598,1230,Veg Biryani,281,Yes
24599,1230,Jeera Rice,347,Yes
24600,1230,Chocolate Shake,394,No
24601,1231,Chicken Biryani,265,No
24602,1231,Veg Pizza,373,Yes
24603,1231,Fries,236,No
24604,1231,Burger,205,Yes
24605,1231,Pav Bhaji,375,Yes
24606,1231,Masala Dosa,229,Yes
24607,1231,Dal Tadka,290,No
24608,1231,Paneer Tikka,303,Yes
24609,1231,Hakka Noodles,257,No
24610,1231,Chocolate Shake,215,Yes
24611,1231,Paneer Butter Masala,101,Yes
24612,1231,Jeera Rice,310,Yes
24613,1231,Rasgulla,195,No
24614,1231,Gulab Jamun,244,No
24615,1231,Gujarati Thali,213,Yes
24616,1231,Kadhi Khichdi,265,Yes
24617,1231,Idli Sambar,346,No
24618,1231,Vada Pav,228,Yes
24619,1231,Manchurian,264,No
24620,1231,Butter Naan,272,Yes
24621,1232,Veg Biryani,302,No
24622,1232,Kadhi Khichdi,142,No
24623,1232,Dal Tadka,311,Yes
24624,1232,Gulab Jamun,222,No
24625,1232,Pav Bhaji,259,Yes
24626,1232,Jeera Rice,232,No
24627,1232,Paneer Tikka,240,Yes
24628,1232,Butter Naan,331,Yes
24629,1232,Rasgulla,394,No
24630,1232,Chocolate Shake,364,Yes
24631,1232,Vada Pav,396,No
24632,1232,Hakka Noodles,81,Yes
24633,1232,Masala Dosa,290,No
24634,1232,Fries,331,Yes
24635,1232,Veg Pizza,224,Yes
24636,1232,Burger,359,No
24637,1232,Cold Coffee,373,No
24638,1232,Manchurian,293,No
24639,1232,Idli Sambar,357,Yes
24640,1232,Gujarati Thali,216,No
24641,1233,Butter Naan,267,No
24642,1233,Rasgulla,198,Yes
24643,1233,Vada Pav,365,Yes
24644,1233,Dal Tadka,394,No
24645,1233,Kadhi Khichdi,262,No
24646,1233,Idli Sambar,333,No
24647,1233,Jeera Rice,197,No
24648,1233,Pav Bhaji,167,Yes
24649,1233,Fries,360,No
24650,1233,Manchurian,95,No
24651,1233,Gulab Jamun,257,Yes
24652,1233,Veg Pizza,214,Yes
24653,1233,Cold Coffee,250,No
24654,1233,Paneer Butter Masala,237,No
24655,1233,Paneer Tikka,289,Yes
24656,1233,Chocolate Shake,123,No
24657,1233,Hakka Noodles,366,Yes
24658,1233,Gujarati Thali,325,No
24659,1233,Veg Biryani,93,Yes
24660,1233,Masala Dosa,291,Yes
24661,1234,Veg Biryani,234,Yes
24662,1234,Butter Naan,203,No
24663,1234,Chicken Biryani,190,Yes
24664,1234,Vada Pav,288,No
24665,1234,Paneer Tikka,382,Yes
24666,1234,Kadhi Khichdi,396,Yes
24667,1234,Paneer Butter Masala,237,Yes
24668,1234,Jeera Rice,88,No
24669,1234,Cold Coffee,240,No
24670,1234,Masala Dosa,377,Yes
24671,1234,Idli Sambar,296,Yes
24672,1234,Rasgulla,373,Yes
24673,1234,Veg Pizza,123,No
24674,1234,Dal Tadka,385,Yes
24675,1234,Hakka Noodles,377,Yes
24676,1234,Pav Bhaji,144,Yes
24677,1234,Chocolate Shake,159,Yes
24678,1234,Gujarati Thali,158,Yes
24679,1234,Manchurian,111,No
24680,1234,Fries,289,Yes
24681,1235,Paneer Butter Masala,373,Yes
24682,1235,Chocolate Shake,384,Yes
24683,1235,Veg Pizza,247,No
24684,1235,Burger,283,Yes
24685,1235,Cold Coffee,118,Yes
24686,1235,Chicken Biryani,208,No
24687,1235,Gujarati Thali,389,Yes
24688,1235,Jeera Rice,350,Yes
24689,1235,Kadhi Khichdi,368,Yes
24690,1235,Gulab Jamun,148,Yes
24691,1235,Hakka Noodles,131,No
24692,1235,Masala Dosa,166,Yes
24693,1235,Idli Sambar,140,Yes
24694,1235,Pav Bhaji,242,Yes
24695,1235,Veg Biryani,384,No
24696,1235,Vada Pav,134,No
24697,1235,Dal Tadka,340,No
24698,1235,Paneer Tikka,150,No
24699,1235,Rasgulla,272,Yes
24700,1235,Butter Naan,317,Yes
24701,1236,Chicken Biryani,376,Yes
24702,1236,Manchurian,121,No
24703,1236,Gujarati Thali,254,Yes
24704,1236,Chocolate Shake,137,Yes
24705,1236,Kadhi Khichdi,140,No
24706,1236,Butter Naan,382,No
24707,1236,Vada Pav,212,Yes
24708,1236,Gulab Jamun,163,Yes
24709,1236,Veg Biryani,229,No
24710,1236,Veg Pizza,89,No
24711,1236,Paneer Tikka,257,No
24712,1236,Cold Coffee,185,No
24713,1236,Burger,135,No
24714,1236,Pav Bhaji,331,No
24715,1236,Fries,187,No
24716,1236,Hakka Noodles,227,Yes
24717,1236,Rasgulla,113,No
24718,1236,Dal Tadka,126,Yes
24719,1236,Paneer Butter Masala,258,No
24720,1236,Masala Dosa,162,No
24721,1237,Cold Coffee,191,Yes
24722,1237,Chocolate Shake,354,No
24723,1237,Fries,352,Yes
24724,1237,Manchurian,304,No
24725,1237,Kadhi Khichdi,374,Yes
24726,1237,Rasgulla,265,Yes
24727,1237,Chicken Biryani,125,Yes
24728,1237,Pav Bhaji,392,Yes
24729,1237,Gujarati Thali,270,No
24730,1237,Vada Pav,291,No
24731,1237,Idli Sambar,229,Yes
24732,1237,Butter Naan,199,No
24733,1237,Burger,132,No
24734,1237,Hakka Noodles,175,Yes
24735,1237,Gulab Jamun,237,Yes
24736,1237,Paneer Tikka,150,Yes
24737,1237,Veg Pizza,345,No
24738,1237,Paneer Butter Masala,298,No
24739,1237,Jeera Rice,201,Yes
24740,1237,Masala Dosa,143,No
24741,1238,Dal Tadka,118,Yes
24742,1238,Veg Pizza,141,Yes
24743,1238,Gulab Jamun,345,Yes
24744,1238,Rasgulla,258,Yes
24745,1238,Idli Sambar,258,Yes
24746,1238,Kadhi Khichdi,320,Yes
24747,1238,Hakka Noodles,190,Yes
24748,1238,Cold Coffee,305,No
24749,1238,Veg Biryani,167,Yes
24750,1238,Burger,268,Yes
24751,1238,Masala Dosa,100,No
24752,1238,Gujarati Thali,354,Yes
24753,1238,Butter Naan,339,No
24754,1238,Pav Bhaji,338,Yes
24755,1238,Fries,378,No
24756,1238,Chocolate Shake,188,Yes
24757,1238,Paneer Butter Masala,260,Yes
24758,1238,Manchurian,159,No
24759,1238,Chicken Biryani,279,Yes
24760,1238,Jeera Rice,315,No
24761,1239,Gulab Jamun,285,No
24762,1239,Hakka Noodles,92,Yes
24763,1239,Paneer Butter Masala,233,Yes
24764,1239,Vada Pav,340,No
24765,1239,Chocolate Shake,221,No
24766,1239,Fries,106,Yes
24767,1239,Veg Pizza,118,Yes
24768,1239,Pav Bhaji,220,No
24769,1239,Rasgulla,369,No
24770,1239,Jeera Rice,285,No
24771,1239,Manchurian,105,No
24772,1239,Gujarati Thali,120,Yes
24773,1239,Burger,178,Yes
24774,1239,Masala Dosa,314,Yes
24775,1239,Veg Biryani,388,Yes
24776,1239,Butter Naan,400,Yes
24777,1239,Chicken Biryani,235,Yes
24778,1239,Paneer Tikka,125,Yes
24779,1239,Dal Tadka,183,Yes
24780,1239,Cold Coffee,96,No
24781,1240,Gulab Jamun,244,No
24782,1240,Masala Dosa,204,No
24783,1240,Burger,312,No
24784,1240,Fries,112,No
24785,1240,Jeera Rice,188,No
24786,1240,Veg Pizza,181,Yes
24787,1240,Rasgulla,220,No
24788,1240,Cold Coffee,164,Yes
24789,1240,Veg Biryani,160,Yes
24790,1240,Chicken Biryani,331,No
24791,1240,Kadhi Khichdi,396,No
24792,1240,Paneer Butter Masala,216,Yes
24793,1240,Gujarati Thali,348,Yes
24794,1240,Pav Bhaji,178,Yes
24795,1240,Chocolate Shake,91,No
24796,1240,Butter Naan,117,No
24797,1240,Paneer Tikka,315,Yes
24798,1240,Dal Tadka,358,No
24799,1240,Manchurian,335,No
24800,1240,Vada Pav,220,Yes
24801,1241,Veg Pizza,355,Yes
24802,1241,Gujarati Thali,383,Yes
24803,1241,Rasgulla,330,No
24804,1241,Butter Naan,263,No
24805,1241,Hakka Noodles,261,No
24806,1241,Chocolate Shake,105,Yes
24807,1241,Gulab Jamun,192,No
24808,1241,Dal Tadka,369,Yes
24809,1241,Burger,155,No
24810,1241,Paneer Butter Masala,190,No
24811,1241,Cold Coffee,167,Yes
24812,1241,Manchurian,293,Yes
24813,1241,Fries,128,Yes
24814,1241,Jeera Rice,376,Yes
24815,1241,Paneer Tikka,247,No
24816,1241,Veg Biryani,178,Yes
24817,1241,Pav Bhaji,372,Yes
24818,1241,Kadhi Khichdi,207,Yes
24819,1241,Idli Sambar,322,Yes
24820,1241,Masala Dosa,184,No
24821,1242,Butter Naan,245,No
24822,1242,Paneer Butter Masala,104,Yes
24823,1242,Cold Coffee,122,Yes
24824,1242,Manchurian,288,Yes
24825,1242,Vada Pav,257,Yes
24826,1242,Idli Sambar,241,Yes
24827,1242,Pav Bhaji,208,No
24828,1242,Fries,237,No
24829,1242,Veg Biryani,223,No
24830,1242,Gujarati Thali,261,Yes
24831,1242,Chocolate Shake,300,No
24832,1242,Veg Pizza,276,No
24833,1242,Paneer Tikka,286,No
24834,1242,Kadhi Khichdi,263,Yes
24835,1242,Burger,328,No
24836,1242,Hakka Noodles,126,Yes
24837,1242,Masala Dosa,282,Yes
24838,1242,Gulab Jamun,210,Yes
24839,1242,Rasgulla,111,Yes
24840,1242,Chicken Biryani,185,No
24841,1243,Butter Naan,176,No
24842,1243,Manchurian,268,No
24843,1243,Rasgulla,284,No
24844,1243,Kadhi Khichdi,330,No
24845,1243,Idli Sambar,265,No
24846,1243,Paneer Tikka,392,No
24847,1243,Chocolate Shake,166,Yes
24848,1243,Gulab Jamun,218,Yes
24849,1243,Cold Coffee,181,Yes
24850,1243,Burger,318,No
24851,1243,Gujarati Thali,298,Yes
24852,1243,Veg Pizza,301,No
24853,1243,Fries,387,No
24854,1243,Pav Bhaji,172,Yes
24855,1243,Dal Tadka,355,Yes
24856,1243,Paneer Butter Masala,160,Yes
24857,1243,Veg Biryani,363,No
24858,1243,Vada Pav,249,Yes
24859,1243,Jeera Rice,275,Yes
24860,1243,Hakka Noodles,168,Yes
24861,1244,Cold Coffee,381,No
24862,1244,Paneer Butter Masala,164,No
24863,1244,Butter Naan,280,No
24864,1244,Pav Bhaji,143,Yes
24865,1244,Fries,391,Yes
24866,1244,Chocolate Shake,143,Yes
24867,1244,Gujarati Thali,396,No
24868,1244,Gulab Jamun,318,Yes
24869,1244,Hakka Noodles,302,No
24870,1244,Chicken Biryani,198,No
24871,1244,Rasgulla,99,No
24872,1244,Vada Pav,261,Yes
24873,1244,Veg Pizza,378,No
24874,1244,Paneer Tikka,262,No
24875,1244,Kadhi Khichdi,170,No
24876,1244,Jeera Rice,103,Yes
24877,1244,Dal Tadka,334,No
24878,1244,Veg Biryani,173,No
24879,1244,Masala Dosa,223,Yes
24880,1244,Manchurian,109,No
24881,1245,Jeera Rice,315,No
24882,1245,Burger,288,Yes
24883,1245,Veg Biryani,214,No
24884,1245,Gulab Jamun,104,No
24885,1245,Rasgulla,388,Yes
24886,1245,Kadhi Khichdi,182,No
24887,1245,Pav Bhaji,364,Yes
24888,1245,Hakka Noodles,137,Yes
24889,1245,Chocolate Shake,102,Yes
24890,1245,Cold Coffee,161,Yes
24891,1245,Manchurian,255,Yes
24892,1245,Paneer Tikka,132,No
24893,1245,Butter Naan,383,No
24894,1245,Idli Sambar,173,Yes
24895,1245,Gujarati Thali,119,Yes
24896,1245,Paneer Butter Masala,283,Yes
24897,1245,Vada Pav,209,No
24898,1245,Chicken Biryani,184,No
24899,1245,Masala Dosa,164,No
24900,1245,Veg Pizza,255,No
24901,1246,Jeera Rice,312,Yes
24902,1246,Burger,394,Yes
24903,1246,Vada Pav,399,Yes
24904,1246,Gujarati Thali,372,Yes
24905,1246,Veg Pizza,254,No
24906,1246,Dal Tadka,227,No
24907,1246,Paneer Butter Masala,324,No
24908,1246,Hakka Noodles,229,No
24909,1246,Cold Coffee,271,No
24910,1246,Pav Bhaji,293,Yes
24911,1246,Rasgulla,303,No
24912,1246,Butter Naan,296,No
24913,1246,Fries,83,No
24914,1246,Kadhi Khichdi,102,Yes
24915,1246,Veg Biryani,265,Yes
24916,1246,Gulab Jamun,388,No
24917,1246,Idli Sambar,185,Yes
24918,1246,Masala Dosa,239,Yes
24919,1246,Paneer Tikka,341,No
24920,1246,Manchurian,213,Yes
24921,1247,Vada Pav,136,No
24922,1247,Rasgulla,266,No
24923,1247,Kadhi Khichdi,246,Yes
24924,1247,Pav Bhaji,136,Yes
24925,1247,Gulab Jamun,179,Yes
24926,1247,Masala Dosa,151,No
24927,1247,Paneer Tikka,118,No
24928,1247,Dal Tadka,117,Yes
24929,1247,Cold Coffee,323,Yes
24930,1247,Hakka Noodles,302,Yes
24931,1247,Butter Naan,89,No
24932,1247,Veg Pizza,208,No
24933,1247,Jeera Rice,341,Yes
24934,1247,Paneer Butter Masala,121,Yes
24935,1247,Chicken Biryani,335,No
24936,1247,Chocolate Shake,172,No
24937,1247,Fries,151,Yes
24938,1247,Manchurian,265,No
24939,1247,Veg Biryani,97,Yes
24940,1247,Idli Sambar,266,Yes
24941,1248,Fries,164,Yes
24942,1248,Veg Pizza,201,Yes
24943,1248,Idli Sambar,376,Yes
24944,1248,Chicken Biryani,168,No
24945,1248,Gujarati Thali,106,Yes
24946,1248,Jeera Rice,201,No
24947,1248,Cold Coffee,114,No
24948,1248,Burger,142,Yes
24949,1248,Hakka Noodles,384,Yes
24950,1248,Masala Dosa,349,No
24951,1248,Kadhi Khichdi,372,Yes
24952,1248,Dal Tadka,132,Yes
24953,1248,Chocolate Shake,359,No
24954,1248,Rasgulla,283,No
24955,1248,Pav Bhaji,227,Yes
24956,1248,Butter Naan,350,No
24957,1248,Gulab Jamun,118,Yes
24958,1248,Veg Biryani,128,Yes
24959,1248,Manchurian,149,Yes
24960,1248,Paneer Tikka,193,Yes
24961,1249,Chocolate Shake,398,No
24962,1249,Idli Sambar,195,No
24963,1249,Veg Biryani,163,No
24964,1249,Paneer Tikka,321,Yes
24965,1249,Butter Naan,285,Yes
24966,1249,Dal Tadka,149,No
24967,1249,Fries,237,No
24968,1249,Pav Bhaji,279,No
24969,1249,Rasgulla,395,Yes
24970,1249,Burger,234,Yes
24971,1249,Jeera Rice,189,No
24972,1249,Manchurian,109,Yes
24973,1249,Veg Pizza,325,Yes
24974,1249,Gulab Jamun,372,No
24975,1249,Hakka Noodles,344,No
24976,1249,Paneer Butter Masala,135,Yes
24977,1249,Gujarati Thali,82,No
24978,1249,Masala Dosa,255,Yes
24979,1249,Kadhi Khichdi,90,No
24980,1249,Chicken Biryani,367,Yes
24981,1250,Jeera Rice,210,No
24982,1250,Paneer Tikka,336,Yes
24983,1250,Veg Pizza,91,Yes
24984,1250,Rasgulla,207,No
24985,1250,Gujarati Thali,113,No
24986,1250,Butter Naan,312,Yes
24987,1250,Idli Sambar,216,No
24988,1250,Manchurian,367,No
24989,1250,Chocolate Shake,231,Yes
24990,1250,Burger,264,Yes
24991,1250,Masala Dosa,306,Yes
24992,1250,Fries,391,Yes
24993,1250,Vada Pav,129,No
24994,1250,Pav Bhaji,175,No
24995,1250,Hakka Noodles,344,No
24996,1250,Cold Coffee,370,No
24997,1250,Paneer Butter Masala,229,Yes
24998,1250,Chicken Biryani,256,No
24999,1250,Kadhi Khichdi,346,No
25000,1250,Dal Tadka,255,Yes
25001,1251,Kadhi Khichdi,325,No
25002,1251,Pav Bhaji,291,No
25003,1251,Paneer Butter Masala,289,Yes
25004,1251,Paneer Tikka,372,No
25005,1251,Cold Coffee,272,No
25006,1251,Rasgulla,184,No
25007,1251,Manchurian,107,Yes
25008,1251,Veg Biryani,280,No
25009,1251,Masala Dosa,123,Yes
25010,1251,Gulab Jamun,202,Yes
25011,1251,Fries,245,No
25012,1251,Jeera Rice,394,No
25013,1251,Idli Sambar,94,Yes
25014,1251,Hakka Noodles,227,Yes
25015,1251,Gujarati Thali,306,No
25016,1251,Butter Naan,314,Yes
25017,1251,Burger,163,Yes
25018,1251,Vada Pav,279,No
25019,1251,Dal Tadka,257,No
25020,1251,Veg Pizza,233,Yes
25021,1252,Rasgulla,184,Yes
25022,1252,Paneer Tikka,325,Yes
25023,1252,Hakka Noodles,317,Yes
25024,1252,Vada Pav,210,Yes
25025,1252,Manchurian,194,No
25026,1252,Cold Coffee,299,Yes
25027,1252,Burger,119,No
25028,1252,Butter Naan,275,Yes
25029,1252,Gulab Jamun,336,Yes
25030,1252,Idli Sambar,245,Yes
25031,1252,Veg Pizza,292,No
25032,1252,Veg Biryani,349,Yes
25033,1252,Pav Bhaji,213,No
25034,1252,Fries,112,Yes
25035,1252,Gujarati Thali,276,No
25036,1252,Masala Dosa,359,Yes
25037,1252,Chocolate Shake,218,Yes
25038,1252,Paneer Butter Masala,350,No
25039,1252,Kadhi Khichdi,80,Yes
25040,1252,Dal Tadka,244,Yes
25041,1253,Dal Tadka,351,Yes
25042,1253,Pav Bhaji,219,Yes
25043,1253,Idli Sambar,119,No
25044,1253,Jeera Rice,272,No
25045,1253,Chicken Biryani,102,No
25046,1253,Gulab Jamun,142,No
25047,1253,Chocolate Shake,136,No
25048,1253,Manchurian,382,No
25049,1253,Hakka Noodles,277,No
25050,1253,Fries,87,Yes
25051,1253,Paneer Butter Masala,180,Yes
25052,1253,Rasgulla,101,No
25053,1253,Masala Dosa,151,No
25054,1253,Veg Biryani,229,Yes
25055,1253,Paneer Tikka,214,Yes
25056,1253,Gujarati Thali,132,No
25057,1253,Burger,371,Yes
25058,1253,Veg Pizza,249,Yes
25059,1253,Cold Coffee,378,No
25060,1253,Kadhi Khichdi,190,Yes
25061,1254,Fries,252,No
25062,1254,Paneer Butter Masala,180,No
25063,1254,Veg Biryani,93,Yes
25064,1254,Paneer Tikka,386,Yes
25065,1254,Vada Pav,360,Yes
25066,1254,Gulab Jamun,292,No
25067,1254,Butter Naan,377,Yes
25068,1254,Kadhi Khichdi,300,Yes
25069,1254,Veg Pizza,90,Yes
25070,1254,Dal Tadka,188,Yes
25071,1254,Burger,369,Yes
25072,1254,Rasgulla,191,No
25073,1254,Pav Bhaji,247,No
25074,1254,Manchurian,357,Yes
25075,1254,Chocolate Shake,171,Yes
25076,1254,Chicken Biryani,231,Yes
25077,1254,Jeera Rice,387,No
25078,1254,Hakka Noodles,314,No
25079,1254,Idli Sambar,262,Yes
25080,1254,Masala Dosa,181,Yes
25081,1255,Paneer Tikka,193,No
25082,1255,Pav Bhaji,244,No
25083,1255,Manchurian,305,Yes
25084,1255,Fries,131,Yes
25085,1255,Hakka Noodles,164,No
25086,1255,Chocolate Shake,295,Yes
25087,1255,Cold Coffee,268,No
25088,1255,Paneer Butter Masala,300,Yes
25089,1255,Vada Pav,229,No
25090,1255,Kadhi Khichdi,254,Yes
25091,1255,Veg Biryani,271,No
25092,1255,Butter Naan,175,Yes
25093,1255,Burger,230,No
25094,1255,Gujarati Thali,291,No
25095,1255,Jeera Rice,188,Yes
25096,1255,Veg Pizza,123,Yes
25097,1255,Idli Sambar,287,Yes
25098,1255,Rasgulla,330,No
25099,1255,Dal Tadka,324,No
25100,1255,Chicken Biryani,282,No
25101,1256,Hakka Noodles,203,Yes
25102,1256,Cold Coffee,394,Yes
25103,1256,Gulab Jamun,375,Yes
25104,1256,Masala Dosa,125,Yes
25105,1256,Kadhi Khichdi,259,Yes
25106,1256,Chocolate Shake,292,No
25107,1256,Veg Biryani,373,Yes
25108,1256,Manchurian,303,No
25109,1256,Idli Sambar,150,Yes
25110,1256,Rasgulla,293,No
25111,1256,Paneer Tikka,246,No
25112,1256,Pav Bhaji,268,Yes
