restaurant_id,restaurant_name,city,cuisine,rating,delivery_time
1032,Urban Bites,Jamnagar,Fast Food,4.8,44
1033,Street Dhaba,Jamnagar,South Indian,4.2,39
1034,Urban Bites,Jamnagar,Gujarati,4.7,30
1035,Street Bites,Jamnagar,Street Food,4.1,24
1036,Hungry Point,Jamnagar,Chinese,4.8,23
1037,Tasty Kitchen,Jamnagar,Fast Food,4.7,43
1038,Taste Point,Jamnagar,Street Food,4.3,22
1039,Royal Dhaba,Jamnagar,South Indian,4.0,38
1040,Magic Hub,Jamnagar,Pizza,4.9,26
1041,Flavors Restaurant,Junagadh,Desserts,4.1,30
1042,Flavors Bites,Junagadh,Chinese,3.9,50
1043,Royal Dhaba,Junagadh,Pizza,4.7,43
1044,Spicy Kitchen,Junagadh,Street Food,4.4,39
1045,Magic Kitchen,Junagadh,Pizza,4.5,25
1046,Tasty Point,Junagadh,Gujarati,4.7,26
1047,Street House,Junagadh,Chinese,4.8,41
1048,Delight Restaurant,Junagadh,Gujarati,4.3,27
1049,Hungry Point,Junagadh,Fast Food,4.8,31
1050,Spicy Restaurant,Junagadh,Burger,3.6,43
1051,Flavors Cafe,Junagadh,North Indian,3.6,27
1052,Hungry House,Junagadh,North Indian,4.1,47
1053,Street Cafe,Junagadh,Street Food,4.1,34
1054,Hungry Hub,Junagadh,South Indian,4.5,35
1055,Urban Bites,Junagadh,Desserts,3.7,29
1056,Delight Cafe,Junagadh,Fast Food,4.4,24
1057,Delight House,Junagadh,Burger,3.5,23
1058,Golden Dhaba,Junagadh,Biryani,4.4,40
1059,Golden House,Junagadh,North Indian,4.7,38
1060,Delight Point,Junagadh,Pizza,4.3,20
1061,Street Restaurant,Junagadh,Gujarati,3.9,50
1062,Food Corner,Junagadh,North Indian,4.1,32
1063,Delight Cafe,Junagadh,Chinese,4.8,23
1064,Taste Hub,Junagadh,Street Food,4.3,37
1065,Flavors Hub,Junagadh,Fast Food,3.5,42
1066,Delight Dhaba,Junagadh,Pizza,4.4,33
1067,Hungry Bites,Junagadh,Street Food,4.0,37
1068,Taste Point,Junagadh,North Indian,3.9,41
1069,Flavors Cafe,Junagadh,North Indian,4.9,21
1070,Food House,Junagadh,South Indian,4.6,39
1071,Royal House,Junagadh,Desserts,3.7,34
1072,Golden Corner,Junagadh,North Indian,3.9,37
1073,Delight Kitchen,Junagadh,Fast Food,4.6,44
1074,Urban Corner,Junagadh,Street Food,3.8,41
1075,Food Bites,Junagadh,Fast Food,4.2,47
1076,Hungry Kitchen,Junagadh,Chinese,4.4,37
1077,Delight Cafe,Junagadh,Chinese,4.4,32
1078,Flavors House,Junagadh,North Indian,4.4,24
1079,Delight Hub,Junagadh,Gujarati,4.6,42
1080,Tasty Restaurant,Junagadh,South Indian,4.7,48
1081,Taste Hub,Junagadh,North Indian,3.7,35
1082,Delight House,Junagadh,Street Food,4.6,27
1083,Urban Point,Junagadh,Biryani,4.2,46
1084,Hungry Restaurant,Junagadh,South Indian,3.6,26
1085,Street Corner,Junagadh,Desserts,4.8,35
1086,Hungry Cafe,Junagadh,Desserts,4.6,39
1087,Golden Hub,Junagadh,Pizza,4.6,37
1088,Taste Kitchen,Junagadh,Desserts,4.6,46
1089,Spicy Dhaba,Junagadh,Biryani,3.9,33
1090,Street Cafe,Junagadh,Desserts,3.5,38
1091,Magic House,Junagadh,Gujarati,4.7,32
1092,Tasty Bites,Junagadh,Chinese,4.8,46
1093,Golden Corner,Junagadh,Street Food,4.6,20
1094,Magic Restaurant,Junagadh,South Indian,4.9,22
1095,Hungry Point,Junagadh,North Indian,4.8,37
1096,Urban Dhaba,Junagadh,Pizza,3.7,31
1097,Food Bites,Junagadh,Desserts,4.3,37
1098,Urban Point,Junagadh,Gujarati,4.1,43
1099,Magic Hub,Junagadh,Gujarati,3.7,34
1100,Hungry Corner,Junagadh,North Indian,4.3,42
1101,Hungry Restaurant,Junagadh,Street Food,4.7,33
1102,Hungry Corner,Junagadh,Gujarati,4.1,40
1103,Delight Bites,Junagadh,Burger,3.8,30
1104,Taste Dhaba,Junagadh,North Indian,4.1,33
1105,Urban House,Junagadh,Pizza,3.9,32
1106,Golden Hub,Junagadh,Desserts,4.3,30
1107,Urban Dhaba,Junagadh,North Indian,4.8,23
1108,Golden Kitchen,Junagadh,Gujarati,3.9,34
1109,Taste Cafe,Junagadh,Gujarati,4.5,33
1110,Hungry Corner,Junagadh,Burger,4.4,21
1111,Golden Point,Junagadh,Biryani,4.5,25
1112,Royal Restaurant,Junagadh,Street Food,4.5,30
1113,Urban Dhaba,Junagadh,Pizza,4.3,35
1114,Spicy Point,Junagadh,Pizza,3.7,40
1115,Flavors Kitchen,Junagadh,Burger,4.9,34
1116,Street Point,Junagadh,Fast Food,4.4,46
1117,Urban Cafe,Junagadh,South Indian,4.7,31
1118,Hungry Restaurant,Junagadh,Gujarati,3.9,41
1119,Hungry House,Junagadh,Burger,3.5,22
1120,Spicy Restaurant,Junagadh,Pizza,4.0,40
1121,Spicy Hub,Junagadh,Biryani,3.7,25
1122,Magic House,Junagadh,Street Food,4.6,25
1123,Golden Bites,Junagadh,Biryani,4.3,39
1124,Tasty Point,Junagadh,South Indian,3.6,44
1125,Royal House,Junagadh,Burger,4.9,40
1126,Spicy Corner,Junagadh,Chinese,4.2,27
1127,Street Dhaba,Junagadh,Chinese,4.4,31
1128,Flavors Hub,Junagadh,Biryani,4.7,30
1129,Flavors Restaurant,Junagadh,South Indian,3.7,37
1130,Royal Corner,Junagadh,Burger,4.6,47
1131,Delight Restaurant,Junagadh,South Indian,4.5,34
1132,Golden Restaurant,Junagadh,Burger,4.6,39
1133,Delight Cafe,Junagadh,Chinese,4.6,46
1134,Royal Corner,Junagadh,Desserts,4.0,35
1135,Flavors Restaurant,Junagadh,North Indian,4.8,39
1136,Spicy Dhaba,Junagadh,Desserts,3.9,47
1137,Delight Bites,Junagadh,Pizza,4.6,50
1138,Magic Cafe,Junagadh,North Indian,4.6,44
1139,Magic Point,Junagadh,Pizza,4.4,36
1140,Food Bites,Junagadh,Fast Food,3.7,31
1141,Spicy Restaurant,Junagadh,North Indian,4.8,49
1142,Hungry Dhaba,Junagadh,Fast Food,3.8,22
1143,Flavors Corner,Junagadh,Pizza,3.7,29
1144,Magic Point,Junagadh,Burger,4.6,31
1145,Magic Bites,Junagadh,North Indian,4.1,26
1146,Royal Dhaba,Junagadh,Biryani,4.5,45
1147,Hungry House,Junagadh,South Indian,4.0,23
1148,Tasty Kitchen,Junagadh,Desserts,4.7,49
1149,Food Cafe,Junagadh,North Indian,4.5,45
1150,Street Bites,Junagadh,Biryani,3.6,40
1151,Spicy Point,Junagadh,Pizza,4.4,30
1152,Delight Hub,Junagadh,Gujarati,4.1,29
1153,Flavors House,Junagadh,Burger,4.7,27
1154,Taste House,Junagadh,Chinese,3.6,44
1155,Delight House,Junagadh,South Indian,3.9,31
1156,Royal Corner,Junagadh,North Indian,4.4,35
1157,Spicy Bites,Junagadh,Pizza,4.4,36
1158,Tasty Point,Junagadh,Gujarati,4.7,49
1159,Delight Corner,Junagadh,Chinese,4.8,31
1160,Magic Corner,Junagadh,Chinese,4.1,28
1161,Hungry Kitchen,Gandhinagar,Biryani,3.7,46
1162,Spicy Bites,Gandhinagar,Biryani,3.9,32
1163,Magic Dhaba,Gandhinagar,Burger,4.7,35
1164,Delight Cafe,Gandhinagar,Desserts,4.5,22
1165,Hungry Restaurant,Gandhinagar,North Indian,4.5,30
1166,Food Bites,Gandhinagar,Biryani,3.9,45
1167,Golden Bites,Gandhinagar,Pizza,4.0,45
1168,Taste Corner,Gandhinagar,Pizza,4.3,26
1169,Magic Hub,Gandhinagar,Gujarati,4.2,28
1170,Taste Dhaba,Gandhinagar,Biryani,4.8,38
1171,Food Hub,Gandhinagar,North Indian,4.0,39
1172,Delight Corner,Gandhinagar,Burger,4.5,34
1173,Hungry Cafe,Gandhinagar,Burger,3.9,23
1174,Golden Cafe,Gandhinagar,Fast Food,4.2,50
1175,Street Restaurant,Gandhinagar,Street Food,3.6,48
1176,Golden Point,Gandhinagar,South Indian,3.8,30
1177,Food Cafe,Gandhinagar,Gujarati,4.3,25
1178,Flavors Hub,Gandhinagar,Fast Food,4.2,49
1179,Tasty Corner,Gandhinagar,Biryani,4.3,43
1180,Spicy Point,Gandhinagar,Gujarati,4.0,28
1181,Spicy House,Gandhinagar,Biryani,4.7,48
1182,Urban Cafe,Gandhinagar,Fast Food,3.8,45
1183,Delight Restaurant,Gandhinagar,South Indian,4.2,27
1184,Taste Corner,Gandhinagar,Gujarati,4.0,38
1185,Urban House,Gandhinagar,North Indian,4.1,24
1186,Royal Corner,Gandhinagar,North Indian,3.5,39
1187,Spicy Restaurant,Gandhinagar,Gujarati,4.7,29
1188,Royal Dhaba,Gandhinagar,North Indian,4.2,22
1189,Street House,Gandhinagar,Chinese,3.9,44
1190,Taste Bites,Gandhinagar,South Indian,4.5,36
1191,Flavors Corner,Gandhinagar,Biryani,3.9,25
1192,Flavors Bites,Gandhinagar,Pizza,4.5,45
1193,Taste House,Gandhinagar,North Indian,4.8,45
1194,Hungry House,Gandhinagar,Desserts,4.6,38
1195,Royal Point,Gandhinagar,Pizza,4.6,29
1196,Taste Bites,Gandhinagar,Chinese,3.6,37
1197,Food Point,Gandhinagar,Desserts,4.5,25
1198,Hungry House,Gandhinagar,Biryani,4.6,24
1199,Urban Cafe,Gandhinagar,Fast Food,4.3,31
1200,Tasty Kitchen,Gandhinagar,Desserts,4.1,25
1201,Taste Point,Gandhinagar,Biryani,4.7,35
1202,Spicy Hub,Gandhinagar,Fast Food,3.8,27
1203,Hungry Cafe,Gandhinagar,Desserts,4.6,20
1204,Golden Kitchen,Gandhinagar,Burger,3.8,24
1205,Delight Dhaba,Gandhinagar,Pizza,4.1,31
1206,Flavors Dhaba,Gandhinagar,South Indian,4.8,32
1207,Flavors Corner,Gandhinagar,North Indian,3.8,36
1208,Urban Restaurant,Gandhinagar,North Indian,3.9,33
1209,Urban Bites,Gandhinagar,Desserts,4.9,48
1210,Hungry Hub,Gandhinagar,Burger,3.7,43
1211,Delight Kitchen,Gandhinagar,Gujarati,4.3,50
1212,Flavors House,Gandhinagar,Pizza,4.6,40
1213,Food Cafe,Gandhinagar,Burger,4.5,42
1214,Hungry Dhaba,Gandhinagar,Gujarati,3.5,35
1215,Golden Bites,Gandhinagar,Chinese,3.6,39
1216,Royal Kitchen,Gandhinagar,Burger,4.3,39
1217,Flavors Hub,Gandhinagar,Pizza,4.8,48
1218,Spicy Point,Gandhinagar,Pizza,4.4,32
1219,Street Restaurant,Gandhinagar,Biryani,4.5,43
1220,Hungry Dhaba,Gandhinagar,Gujarati,4.0,45
1221,Flavors Kitchen,Gandhinagar,Gujarati,4.0,29
1222,Urban House,Gandhinagar,Fast Food,3.8,25
1223,Urban Bites,Gandhinagar,Pizza,4.3,24
1224,Spicy Dhaba,Gandhinagar,Chinese,4.7,40
1225,Delight Cafe,Gandhinagar,Fast Food,4.7,50
1226,Spicy Restaurant,Gandhinagar,Street Food,4.3,41
1227,Street Point,Gandhinagar,Chinese,4.0,39
1228,Flavors Kitchen,Gandhinagar,North Indian,4.7,36
1229,Flavors Bites,Gandhinagar,Gujarati,3.8,44
1230,Tasty Corner,Gandhinagar,North Indian,4.3,45
1231,Tasty Cafe,Gandhinagar,Chinese,4.5,40
1232,Spicy Hub,Gandhinagar,Desserts,4.5,46
1233,Magic Dhaba,Gandhinagar,Burger,3.7,33
1234,Hungry Kitchen,Gandhinagar,Street Food,3.5,25
1235,Magic Corner,Gandhinagar,Street Food,3.5,27
1236,Golden Dhaba,Gandhinagar,Chinese,3.5,20
1237,Hungry Point,Gandhinagar,South Indian,3.8,25
1238,Food House,Gandhinagar,Gujarati,4.3,35
1239,Food Point,Gandhinagar,Biryani,4.0,49
1240,Urban Cafe,Gandhinagar,Street Food,3.9,26
1241,Hungry Restaurant,Gandhinagar,South Indian,3.8,30
1242,Delight Hub,Gandhinagar,North Indian,4.9,27
1243,Tasty Point,Gandhinagar,Biryani,4.1,22
1244,Street Corner,Gandhinagar,Chinese,3.7,36
1245,Spicy Cafe,Gandhinagar,Pizza,4.2,39
1246,Taste Cafe,Gandhinagar,Gujarati,4.4,34
1247,Royal Cafe,Gandhinagar,Burger,3.8,24
1248,Taste Point,Gandhinagar,Gujarati,4.3,46
1249,Taste Cafe,Gandhinagar,Burger,4.3,47
1250,Golden Hub,Gandhinagar,Street Food,4.9,45
1251,Tasty Hub,Gandhinagar,North Indian,4.7,50
1252,Spicy Corner,Gandhinagar,Chinese,4.6,46
1253,Taste Point,Gandhinagar,Burger,4.4,23
1254,Street Restaurant,Gandhinagar,Chinese,3.8,31
1255,Urban Cafe,Gandhinagar,Gujarati,4.4,40
1256,Tasty Restaurant,Gandhinagar,Street Food,4.5,28
1257,Hungry Bites,Gandhinagar,North Indian,3.6,27
1258,Magic Restaurant,Gandhinagar,Street Food,4.1,20
1259,Flavors Corner,Gandhinagar,Burger,3.7,41
1260,Food Cafe,Gandhinagar,Gujarati,4.8,46
1261,Magic Hub,Gandhinagar,North Indian,4.3,46
1262,Hungry Point,Gandhinagar,Burger,3.5,34
1263,Delight House,Gandhinagar,Pizza,4.3,35
1264,Street Cafe,Gandhinagar,Burger,4.8,24
1265,Golden Dhaba,Gandhinagar,Pizza,4.5,22
1266,Food Bites,Gandhinagar,Chinese,4.4,45
1267,Food Dhaba,Gandhinagar,Gujarati,4.8,32
1268,Food Dhaba,Gandhinagar,Chinese,3.9,39
1269,Golden Corner,Gandhinagar,South Indian,4.1,33
1270,Hungry Bites,Gandhinagar,Chinese,3.6,33
1271,Hungry Hub,Gandhinagar,Street Food,3.8,34
1272,Urban Restaurant,Gandhinagar,Fast Food,4.4,32
1273,Magic Restaurant,Gandhinagar,North Indian,3.8,21
1274,Tasty Dhaba,Gandhinagar,Biryani,4.6,46
1275,Royal House,Gandhinagar,Desserts,4.1,44
1276,Urban Restaurant,Gandhinagar,Chinese,4.0,50
1277,Street Hub,Gandhinagar,South Indian,4.3,37
1278,Tasty House,Gandhinagar,Pizza,3.9,34
1279,Taste Hub,Gandhinagar,Street Food,4.5,37
1280,Magic Bites,Gandhinagar,Desserts,4.8,33
1281,Flavors Dhaba,Anand,Pizza,4.8,35
1282,Golden Hub,Anand,Biryani,4.3,23
1283,Golden Kitchen,Anand,Biryani,4.8,40
1284,Golden Point,Anand,Pizza,3.7,25
1285,Flavors Point,Anand,Burger,4.1,34
1286,Taste Hub,Anand,Biryani,4.6,47
1287,Food Cafe,Anand,Biryani,4.3,50
1288,Urban Restaurant,Anand,Biryani,4.7,32
1289,Flavors Point,Anand,South Indian,3.8,27
1290,Delight Restaurant,Anand,Street Food,4.6,22
1291,Taste Corner,Anand,Fast Food,3.9,33
1292,Flavors Point,Anand,Fast Food,4.2,34
1293,Flavors Hub,Anand,South Indian,4.2,32
1294,Taste Corner,Anand,Biryani,4.7,27
1295,Royal Restaurant,Anand,Desserts,4.1,26
1296,Magic Bites,Anand,Burger,4.3,21
1297,Street Dhaba,Anand,Burger,3.9,27
1298,Delight Cafe,Anand,Fast Food,4.3,45
1299,Urban House,Anand,South Indian,4.0,46
1300,Hungry Restaurant,Anand,Biryani,4.4,44
1301,Urban House,Anand,North Indian,3.6,29
1302,Street Dhaba,Anand,Street Food,4.1,25
1303,Hungry Hub,Anand,Biryani,4.5,30
1304,Magic Restaurant,Anand,Biryani,3.8,38
1305,Hungry Hub,Anand,South Indian,3.9,21
1306,Flavors Bites,Anand,Biryani,3.8,34
1307,Magic Dhaba,Anand,Burger,3.5,42
1308,Spicy Cafe,Anand,Desserts,4.7,28
1309,Royal Bites,Anand,Biryani,4.4,26
1310,Magic Point,Anand,Biryani,4.0,34
1311,Golden Point,Anand,Burger,4.2,48
1312,Royal Dhaba,Anand,South Indian,3.8,20
1313,Golden Bites,Anand,Street Food,3.8,20
1314,Taste Bites,Anand,Gujarati,3.9,24
1315,Delight Hub,Anand,Pizza,4.3,37
1316,Street Corner,Anand,North Indian,4.0,29
1317,Royal Point,Anand,Chinese,4.4,33
1318,Magic Corner,Anand,Pizza,4.5,37
1319,Spicy Bites,Anand,Chinese,3.6,43
1320,Golden House,Anand,North Indian,4.0,37
1321,Urban Cafe,Anand,South Indian,3.9,41
1322,Flavors Kitchen,Anand,Gujarati,4.1,28
1323,Flavors Dhaba,Anand,Chinese,3.6,38
1324,Food Cafe,Anand,Fast Food,4.6,20
1325,Urban House,Anand,Burger,4.6,49
1326,Royal Kitchen,Anand,Fast Food,3.9,40
1327,Street Hub,Anand,Pizza,4.6,33
1328,Tasty Kitchen,Anand,Gujarati,3.6,32
1329,Urban Corner,Anand,South Indian,4.8,33
1330,Taste Dhaba,Anand,Pizza,4.1,30
1331,Spicy Dhaba,Anand,Street Food,4.1,26
1332,Urban Dhaba,Anand,Burger,3.7,24
1333,Street Corner,Anand,Gujarati,4.2,47
1334,Flavors Kitchen,Anand,Gujarati,4.8,26
1335,Spicy Kitchen,Anand,Fast Food,3.9,28
1336,Urban Cafe,Anand,Burger,4.2,25
1337,Spicy Kitchen,Anand,Chinese,4.1,22
1338,Tasty Hub,Anand,Pizza,4.7,49
1339,Tasty Corner,Anand,Biryani,4.8,47
1340,Street Dhaba,Anand,Street Food,3.6,48
1341,Delight Corner,Anand,Burger,3.7,23
1342,Tasty Cafe,Anand,Burger,3.5,38
1343,Spicy Dhaba,Anand,Chinese,4.5,46
1344,Food Kitchen,Anand,Pizza,4.6,27
1345,Urban Hub,Anand,Burger,4.5,43
1346,Golden House,Anand,Burger,4.3,23
1347,Golden House,Anand,Fast Food,3.9,43
1348,Street House,Anand,Pizza,4.4,46
1349,Golden Cafe,Anand,Burger,4.5,21
1350,Delight Kitchen,Anand,Gujarati,3.6,44
1351,Street Point,Anand,Biryani,4.9,25
1352,Urban Hub,Anand,Street Food,3.7,50
1353,Spicy Bites,Anand,Pizza,4.5,22
1354,Spicy Dhaba,Anand,Chinese,4.5,27
1355,Taste Bites,Anand,Biryani,3.8,36
1356,Street Hub,Anand,Street Food,3.7,25
1357,Urban House,Anand,Chinese,3.6,50
1358,Spicy Cafe,Anand,Fast Food,4.4,21
1359,Food Restaurant,Anand,Gujarati,3.6,22
1360,Magic Bites,Anand,South Indian,3.7,32
1361,Royal Kitchen,Anand,North Indian,4.3,38
1362,Tasty Cafe,Anand,Street Food,3.7,22
1363,Street Restaurant,Anand,Pizza,4.3,26
1364,Urban Kitchen,Anand,Street Food,4.3,23
1365,Magic House,Anand,Gujarati,4.9,39
1366,Food Corner,Anand,Desserts,4.0,37
1367,Tasty Restaurant,Anand,Pizza,4.8,24
1368,Magic Dhaba,Anand,North Indian,4.3,20
1369,Delight Kitchen,Anand,Gujarati,3.6,20
1370,Tasty Hub,Anand,Desserts,4.6,46
1371,Royal Cafe,Anand,Biryani,4.3,42
1372,Urban Corner,Anand,Desserts,4.7,38
1373,Taste Bites,Anand,Fast Food,3.9,45
1374,Tasty House,Anand,Burger,4.2,41
1375,Flavors Dhaba,Anand,Biryani,4.7,48
1376,Street Corner,Anand,Desserts,4.6,26
1377,Magic Cafe,Anand,Biryani,4.7,50
1378,Royal Restaurant,Anand,Gujarati,4.2,24
1379,Flavors Dhaba,Anand,Gujarati,4.3,42
1380,Food Point,Anand,Fast Food,4.7,26
1381,Tasty Corner,Anand,Fast Food,4.5,35
1382,Taste Kitchen,Anand,North Indian,4.3,43
1383,Urban Dhaba,Anand,North Indian,4.3,31
1384,Food House,Anand,Burger,4.2,37
1385,Hungry House,Anand,Pizza,4.3,21
1386,Golden Hub,Anand,Biryani,4.3,41
1387,Hungry House,Anand,Pizza,3.9,47
1388,Taste Bites,Anand,North Indian,4.5,28
1389,Tasty Kitchen,Anand,Street Food,4.7,38
1390,Delight House,Anand,Gujarati,4.2,30
1391,Golden Cafe,Anand,South Indian,4.8,22
1392,Magic Hub,Anand,Chinese,4.3,41
1393,Golden Bites,Anand,Gujarati,3.9,36
1394,Magic Cafe,Anand,Chinese,4.8,22
1395,Magic Restaurant,Anand,Gujarati,3.8,30
1396,Flavors Bites,Anand,North Indian,3.7,43
1397,Royal House,Anand,Fast Food,4.8,41
1398,Tasty Dhaba,Anand,Fast Food,4.8,37
1399,Spicy Cafe,Anand,Chinese,3.8,36
1400,Urban Bites,Anand,Gujarati,3.8,49
1401,Hungry Cafe,Nadiad,South Indian,4.4,28
1402,Flavors Cafe,Nadiad,Biryani,4.6,48
1403,Delight House,Nadiad,Desserts,3.7,23
1404,Flavors Hub,Nadiad,South Indian,4.1,41
1405,Golden Point,Nadiad,Street Food,4.0,36
1406,Urban Cafe,Nadiad,Burger,4.1,28
1407,Golden Bites,Nadiad,Pizza,3.9,41
1408,Tasty Dhaba,Nadiad,Chinese,4.6,34
1409,Delight Hub,Nadiad,Chinese,4.2,22
1410,Urban House,Nadiad,Chinese,3.7,47
1411,Flavors Dhaba,Nadiad,Biryani,3.9,29
1412,Tasty House,Nadiad,North Indian,4.2,42
1413,Street Kitchen,Nadiad,Chinese,4.3,50
1414,Street Restaurant,Nadiad,Gujarati,3.6,33
1415,Tasty Restaurant,Nadiad,Burger,3.8,20
1416,Flavors Corner,Nadiad,Street Food,3.8,39
1417,Spicy Cafe,Nadiad,North Indian,3.9,29
1418,Delight Restaurant,Nadiad,Chinese,4.0,47
1419,Hungry Kitchen,Nadiad,Biryani,3.8,50
1420,Delight Dhaba,Nadiad,Pizza,4.7,20
1421,Golden Hub,Nadiad,Fast Food,3.8,39
1422,Flavors Dhaba,Nadiad,Burger,4.0,49
1423,Food Restaurant,Nadiad,South Indian,3.8,43
1424,Royal Kitchen,Nadiad,Pizza,4.1,21
1425,Tasty Cafe,Nadiad,South Indian,4.7,45
1426,Urban Restaurant,Nadiad,Burger,4.1,49
1427,Delight Corner,Nadiad,Street Food,3.7,49
1428,Flavors Point,Nadiad,Biryani,4.5,32
1429,Urban Hub,Nadiad,Desserts,3.8,28
1430,Royal Cafe,Nadiad,Chinese,4.7,48
1431,Tasty Corner,Nadiad,South Indian,4.4,21
1432,Urban Cafe,Nadiad,South Indian,4.6,26
1433,Golden Dhaba,Nadiad,Biryani,4.8,42
1434,Urban Bites,Nadiad,South Indian,3.8,22
1435,Tasty Restaurant,Nadiad,Gujarati,4.7,49
1436,Magic Restaurant,Nadiad,Street Food,4.6,34
1437,Hungry Dhaba,Nadiad,Fast Food,4.4,33
1438,Magic Cafe,Nadiad,North Indian,3.6,35
1439,Magic House,Nadiad,Pizza,3.8,48
1440,Taste Bites,Nadiad,North Indian,4.8,23
1441,Golden Cafe,Nadiad,Chinese,3.7,34
1442,Golden Cafe,Nadiad,Pizza,4.6,37
1443,Golden Kitchen,Nadiad,South Indian,3.6,22
1444,Flavors Dhaba,Nadiad,Desserts,4.2,35
1445,Tasty Corner,Nadiad,Fast Food,4.4,20
1446,Golden Kitchen,Nadiad,North Indian,3.6,47
1447,Urban House,Nadiad,Gujarati,4.8,38
1448,Tasty House,Nadiad,Biryani,3.5,27
1449,Magic Corner,Nadiad,Biryani,3.6,20
1450,Magic House,Nadiad,Pizza,4.3,28
1451,Urban Point,Nadiad,Gujarati,4.4,49
1452,Delight Dhaba,Nadiad,Gujarati,4.2,23
1453,Tasty Cafe,Nadiad,Street Food,3.9,26
1454,Flavors Hub,Nadiad,South Indian,4.8,28
1455,Tasty Bites,Nadiad,South Indian,4.1,29
1456,Urban Hub,Nadiad,North Indian,3.8,44
1457,Urban Corner,Nadiad,North Indian,4.2,47
1458,Delight Bites,Nadiad,Burger,4.2,49
1459,Taste Hub,Nadiad,South Indian,4.8,26
1460,Urban Point,Nadiad,Fast Food,3.7,35
1461,Delight Restaurant,Nadiad,Chinese,3.8,42
1462,Tasty Point,Nadiad,Desserts,4.5,44
1463,Royal Hub,Nadiad,Burger,3.9,44
1464,Delight Cafe,Nadiad,Gujarati,4.1,41
1465,Food Bites,Nadiad,North Indian,4.6,34
1466,Street Bites,Nadiad,Fast Food,4.0,29
1467,Tasty House,Nadiad,South Indian,3.9,46
1468,Street Kitchen,Nadiad,North Indian,3.9,34
1469,Delight Kitchen,Nadiad,Burger,3.6,43
1470,Flavors Kitchen,Nadiad,North Indian,4.6,33
1471,Spicy Point,Nadiad,Chinese,3.9,35
1472,Royal Kitchen,Nadiad,Pizza,3.8,31
1473,Food Hub,Nadiad,Chinese,3.5,47
1474,Golden Kitchen,Nadiad,Gujarati,3.8,41
1475,Tasty Cafe,Nadiad,Chinese,4.1,40
1476,Taste Dhaba,Nadiad,Chinese,4.3,25
1477,Hungry Corner,Nadiad,Burger,4.1,48
1478,Urban Dhaba,Nadiad,Burger,4.5,48
1479,Tasty Corner,Nadiad,Street Food,4.3,34
1480,Urban Corner,Nadiad,Fast Food,4.1,33
1481,Royal Corner,Nadiad,North Indian,4.6,44
1482,Magic Cafe,Nadiad,Chinese,4.1,34
1483,Magic Restaurant,Nadiad,Chinese,3.7,24
1484,Urban Kitchen,Nadiad,Burger,4.7,37
1485,Golden Bites,Nadiad,Street Food,4.3,23
1486,Street Dhaba,Nadiad,Biryani,4.2,44
1487,Magic Restaurant,Nadiad,Pizza,3.8,21
1488,Flavors Cafe,Nadiad,Fast Food,3.6,50
1489,Hungry Bites,Nadiad,Biryani,4.2,20
1490,Royal Corner,Nadiad,Fast Food,3.8,37
1491,Street Point,Nadiad,Street Food,4.4,28
1492,Magic House,Nadiad,Burger,3.8,28
1493,Delight Point,Nadiad,Chinese,4.5,43
1494,Magic Bites,Nadiad,Desserts,4.2,31
1495,Hungry Bites,Nadiad,Street Food,4.0,24
1496,Delight Corner,Nadiad,Biryani,3.9,48
1497,Street Hub,Nadiad,Desserts,4.4,48
1498,Street Hub,Nadiad,Gujarati,4.1,23
1499,Golden Bites,Nadiad,Gujarati,3.9,36
1500,Flavors House,Nadiad,North Indian,4.4,44
1501,Hungry House,Nadiad,Biryani,4.1,30
1502,Royal Bites,Nadiad,Gujarati,4.7,50
1503,Street Bites,Nadiad,Desserts,3.9,25
1504,Flavors Hub,Nadiad,Desserts,4.9,26
1505,Royal Kitchen,Nadiad,Fast Food,3.9,25
1506,Tasty Corner,Nadiad,Gujarati,4.6,29
1507,Delight Dhaba,Nadiad,South Indian,3.9,44
1508,Food Dhaba,Nadiad,Gujarati,4.3,32
1509,Food House,Nadiad,Pizza,4.6,23
1510,Golden Cafe,Nadiad,Street Food,4.2,28
1511,Urban Bites,Nadiad,Gujarati,4.9,45
1512,Street Dhaba,Nadiad,Burger,3.8,30
1513,Flavors Bites,Nadiad,Pizza,4.3,20
1514,Food House,Nadiad,Street Food,4.4,45
1515,Delight Restaurant,Nadiad,Pizza,4.5,41
1516,Magic Hub,Nadiad,Pizza,4.1,25
1517,Golden Kitchen,Nadiad,Burger,4.0,28
1518,Tasty House,Nadiad,Gujarati,3.8,44
1519,Flavors Kitchen,Nadiad,Fast Food,3.8,38
1520,Royal Kitchen,Nadiad,Fast Food,4.9,22
1521,Taste Bites,Mehsana,Biryani,3.8,39
1522,Golden Hub,Mehsana,South Indian,3.8,30
1523,Hungry House,Mehsana,Desserts,3.9,29
1524,Street House,Mehsana,Street Food,4.4,21
1525,Golden Dhaba,Mehsana,South Indian,3.9,21
1526,Street Dhaba,Mehsana,Burger,3.9,39
1527,Flavors Point,Mehsana,Fast Food,4.1,22
1528,Royal Bites,Mehsana,Street Food,4.2,49
1529,Delight Point,Mehsana,Desserts,4.5,40
1530,Spicy House,Mehsana,South Indian,4.1,34
1531,Taste Cafe,Mehsana,Street Food,3.6,32
1532,Taste Point,Mehsana,Street Food,4.5,40
1533,Tasty Dhaba,Mehsana,Biryani,4.9,21
1534,Golden Cafe,Mehsana,North Indian,4.4,45
